lat,lng,name,address,date,vtemp,vcook,vhygiene,vcontam,vsource
37.8739354,-122.2686566,OSCAR'S,1890 SHATTUCK AVE,6/7/2012,0,0,0,1,0
37.8625029,-122.2585589,LE BATEAU IVRE/DRUNKEN BOAT,2629 TELEGRAPH AVE,7/17/2012,1,0,0,0,0
37.8688426,-122.268251,PAPA JOHN PIZZA,2222 SHATTUCK AVE,5/24/2012,0,0,0,0,0
37.8687812,-122.2682186,STARBUCKS COFFEE #5406,2224 SHATTUCK AVE,5/14/2012,0,0,0,0,0
37.8686234,-122.2682011,YOGURTLAND,2236 SHATTUCK AVE,4/25/2012,0,0,0,0,0
37.86621,-122.268271,EXTREME PIZZA,2352 SHATTUCK AVE,3/12/2012,1,0,0,1,0
37.85131,-122.2903781,CK INFINITY INC DBA OIVE GROVE,933 ASHBY AVE,PENDING,-1,-1,-1,-1,-1
37.8751353,-122.2601139,TOP DOG,2503 HEARST AVE,7/18/2012,0,0,0,0,0
37.8566382,-122.273507,GROVE RECREATION CENTER,1730 OREGON ST,5/9/2012,0,0,0,0,0
37.867248,-122.2867313,BERKELEY YOUTH ALTERNATIVE,1255 ALLSTON WY,6/16/2011,0,0,0,0,0
37.8718722,-122.2966298,JAMES KENNEY REC CTR SNACK BAR,1720 EIGHTH ST,7/9/2012,0,0,0,1,0
37.8488506,-122.2717309,ADDIE'S PIZZA PIE  LLC,3290 ADELINE ST,6/21/2012,0,0,0,0,0
37.8614137,-122.2979944,VIK'S MARKET  LLC,2380 FOURTH ST,11/3/2011,0,0,0,0,0
37.8635589,-122.2974327,TOMATE CAFE,2265 FIFTH ST,7/17/2012,0,0,0,0,0
37.8723965,-122.2675553,CHUNG DANG,2127 UNIVERSITY AVE,PENDING,-1,-1,-1,-1,-1
37.8649348,-122.2585733,MILANESE CAFFE,2502 TELEGRAPH AVE,10/25/2011,0,0,0,0,0
37.8606145,-122.2896423,SEA SALT,2512 SAN PABLO AVE,3/12/2012,0,0,0,0,0
37.8723394,-122.2673606,LONG LIFE VEGI HOUSE,2129 UNIVERSITY AVE,7/25/2012,0,0,0,0,0
37.8613901,-122.2980635,VIK'S CHAAT CORNER,2390 FOURTH ST,11/3/2011,0,0,0,0,0
37.8669167,-122.3027997,SEABREEZE MARKET &amp; DELI,598 UNIVERSITY AVE,3/30/2012,1,0,0,1,0
37.880457,-122.2691376,THANU'S THAI KITCHEN,2016 SHATTUCK AVE,7/11/2012,0,0,0,0,0
37.8710561,-122.2690445,RAW ENERGY,2050 ADDISON ST,4/24/2012,0,0,0,0,0
37.8702942,-122.3009091,PEET'S COFFEE &amp; TEA/4TH,1776 FOURTH ST,6/25/2012,0,0,1,0,0
37.8703095,-122.3007593,CAFE ROUGE,1782 4TH ST,6/27/2012,0,0,0,1,0
37.8703,-122.3007562,THE PASTA SHOP &amp; WILLY'S PROD.,1786 FOURTH ST,6/27/2012,0,0,0,1,0
37.8702952,-122.3007546,TACUBAYA,1788 FOURTH ST,6/27/2012,0,0,0,0,0
37.8566057,-122.2529864,LA CASCADA,2975 COLLEGE AVE,PENDING,-1,-1,-1,-1,-1
37.8597164,-122.2955048,CAFE 64,800 DWIGHT WY BLDG 64,4/6/2011,0,0,0,0,0
37.8722626,-122.2705891,THE BERKELEY SAUNA,1947 MILVIA ST,PENDING,-1,-1,-1,-1,-1
37.8588226,-122.2449543,VIVA TAQUERIA,2984 RUSSELL ST,1/5/2012,0,0,0,0,0
37.8714519,-122.2681565,CYPRUS RESTAURANT,81 SHATTUCK SQ,7/6/2012,0,0,0,1,0
37.8758231,-122.2603101,HUMMINGBIRD CAFE,1814 EUCLID AVE,6/6/2012,0,0,0,1,0
37.870675,-122.300113,CAFE M,1799 FOURTH ST,7/2/2012,0,0,0,0,0
37.8703432,-122.2658798,IRONWOOD BBQ BERKELEY,2130 OXFORD ST,6/11/2012,1,0,0,0,0
37.8703515,-122.2658812,CINNAHOLIC,2132 OXFORD ST,5/2/2012,0,0,0,0,0
37.8703484,-122.265927,PUNJABI BY NATURE,2134 OXFORD ST,6/28/2012,1,0,0,1,0
37.8701815,-122.2660583,THE SUNNY SIDE CAFE,2136 OXFORD ST,5/2/2012,0,0,0,0,0
37.8705271,-122.2663488,TOP DOG #5,2160 CENTER ST,7/5/2012,0,0,0,1,0
37.8704335,-122.2662693,LA CASCADA,2164 CENTER ST,7/5/2012,1,0,0,0,0
37.8618102,-122.3157263,HS LORDSHIPS,199 SEAWALL DR,PENDING,-1,-1,-1,-1,-1
37.8916786,-122.2776379,KHANA PEENA,1887 SOLANO AVE A,2/29/2012,0,0,0,0,0
37.8729125,-122.2686286,BANGKOK NOODLES,1958 SHATTUCK AVE,12/8/2011,0,0,0,0,0
37.8510447,-122.2526345,EXTREME PIZZA,3204 COLLEGE AVE,5/29/2012,1,0,0,1,0
37.8701884,-122.2831623,MONTE CRISTO TAQUERIA,1446 UNIVERSITY AVE,3/21/2012,0,0,0,1,0
37.8679625,-122.2579367,VIET NAM VILLAGE,2521 DURANT AVE E,5/21/2012,0,0,0,0,0
37.8681021,-122.2592903,CREPES A-GO-GO,2334 TELEGRAPH AVE,6/19/2012,0,0,0,1,0
37.8692606,-122.2914476,LITTLE CAESARS,1109 UNIVERSITY AVE,6/27/2011,0,0,0,0,0
37.873668,-122.2688339,BERKELEY ESPRESSO,1900 SHATTUCK AVE,6/7/2012,0,0,0,1,0
37.8716571,-122.2717382,OCTOBERFEAST BAKERY,1954 UNIVERSITY AVE,2/17/2012,0,0,0,0,0
37.8701015,-122.2681502,PEET'S COFFEE &amp; TEA/2160SHAT,2160 SHATTUCK AVE,6/1/2012,0,0,0,0,0
37.8722457,-122.2681075,MAKRIS CAFE,2105 UNIVERSITY AVE,6/5/2012,0,0,0,0,0
37.8789108,-122.3035215,GILMAN GRILL,1300 FOURTH ST,6/12/2012,0,0,0,1,0
37.859961,-122.2595688,GRAMMA'ROSE GARDEN INN,2740 TELEGRAPH AVE,5/17/2012,0,0,0,1,0
37.8682956,-122.2675998,YOGURT HARMONY,2259 SHATTUCK AVE,4/4/2011,0,0,0,0,0
37.8598258,-122.2580424,WILLARD MIDDLE SCHOOL CAFETERIA,2425 STUART ST,4/10/2012,0,0,0,0,0
37.8670846,-122.2587409,MAOZ VEGETARIAN,2395 TELEGRAPH AVE,1/10/2012,0,0,0,0,0
37.869427,-122.291816,SUBWAY,1101 UNIVERSITY AVE,8/22/2011,0,0,0,0,0
37.8510613,-122.2524367,FLAVORS OF INDIA,3211 COLLEGE AVE,5/9/2012,1,0,0,1,0
37.8537029,-122.2907363,BERKELEY BOWL WEST #7-REST,922 HEINZ AVE,6/1/2012,0,0,0,1,0
37.8511583,-122.2524808,A'CUPPA TEA,3202 COLLEGE AVE,PENDING,-1,-1,-1,-1,-1
37.8800997,-122.2971094,T-REX BARBECUE,1300 TENTH ST,11/2/2011,1,0,0,1,0
37.8542679,-122.2597822,EDIBLE ARRANGEMENTS,3079 TELEGRAPH AVE,7/19/2012,0,0,0,0,0
37.8475736,-122.2722615,SWEET ADELINE BAKERY,3350 ADELINE ST,6/21/2012,0,0,0,0,0
37.879425,-122.296354,WALGREENS #2314,1050 GILMAN ST,6/1/2011,0,0,0,1,0
37.871631,-122.2680416,MORGAN'S CAFE,64 SHATTUCK SQ E,4/18/2012,0,0,0,0,0
37.858654,-122.26814,CRIXA,2748 ADELINE ST C,3/15/2012,0,0,0,0,0
37.8701219,-122.2682093,REVIVAL BAR &amp; KITCHEN,2102 SHATTUCK AVE,10/17/2011,1,0,0,1,0
37.8465662,-122.2730117,STANFORD LIQUOR,3400 ADELINE ST,3/28/2012,0,0,0,0,0
37.8682681,-122.2675885,ANGELINE'S LOUISIANA KITCHEN,2261 SHATTUCK AVE,5/8/2012,1,0,0,0,0
37.8735399,-122.2663795,YALIS OXFORD STREET CAFE,1920 OXFORD ST,3/6/2012,0,0,1,0,0
37.8679812,-122.2598974,CUPCAKE BLISS,2433 DURANT AVE D,PENDING,-1,-1,-1,-1,-1
37.8719164,-122.2681328,VICEROY INDIAN CUISINE,21 SHATTUCK SQ,7/11/2012,1,0,0,1,0
37.878049,-122.2693273,PHILZ COFFEE INC.,1600 SHATTUCK AVE # 100,5/7/2012,0,0,0,1,0
37.878049,-122.2693273,BARNEY'S GOURMET HAMBURGERS,1600 SHATTUCK AVE # 112,12/20/2011,0,0,0,0,0
37.8751965,-122.2598181,CHIANG LAI THAI CUISINE,2505 HEARST AVE # G,2/22/2012,1,0,0,0,0
37.8593328,-122.2667919,KIRALA RESTAURANT,2100 WARD ST,2/22/2012,1,0,0,1,0
37.859609,-122.271999,LEE'S MARKET,2700 M L KING JR WY,8/25/2011,0,0,0,0,0
37.8579868,-122.2775917,FRIENDLY MARKET,1600 WARD ST,3/16/2012,0,0,0,0,0
37.8486668,-122.2706428,CHEN'S GARDEN,1818 ALCATRAZ AVE,4/23/2012,1,0,0,0,0
37.8567668,-122.2879322,BROOM BUSH CAFE,2725 SAN PABLO AVE,5/8/2012,1,0,0,1,0
37.8579339,-122.2883263,NORDIC HOUSE,2709 SAN PABLO AVE,1/10/2012,0,0,0,0,0
37.8591166,-122.2892381,MISSOURI LOUNGE &amp; CAFE,2600 SAN PABLO AVE,4/6/2011,0,0,0,0,0
37.857669,-122.291124,JUAN'S PLACE,941 CARLETON ST,6/23/2011,0,0,0,0,0
37.859737,-122.290687,BUBI'S DELICATESSEN &amp; CATERING,2530 TENTH ST 1,7/5/2012,0,0,0,0,0
37.8604955,-122.2896002,FALLANGHINA LLC DBA PAISAN,2514 SAN PABLO AVE,3/12/2012,1,0,0,0,0
37.860981,-122.289156,BACHEESO II,2501 SAN PABLO AVE,5/10/2011,1,0,0,1,0
37.8589319,-122.2885326,K C BARBEQUE,2613 SAN PABLO AVE,5/8/2012,1,0,0,0,0
37.8500219,-122.2694478,EPHESIAN CHILD CENTER,1907 HARMON ST,7/6/2012,0,0,0,0,0
37.8517482,-122.2785663,FOOD TOWN MARKET,3047 SACRAMENTO ST,6/14/2012,0,0,0,1,0
37.8617429,-122.2806258,MO'JOE CAFE,2517 SACRAMENTO ST,6/4/2012,1,0,0,1,0
37.850195,-122.272541,SO. BERKELEY COMMUNITY CHURCH,1802 FAIRVIEW ST,4/12/2012,0,0,0,1,0
37.8496046,-122.2716966,THE VAULT CAFÉ,3250 ADELINE ST,4/23/2012,1,0,0,0,0
37.8491284,-122.271723,LA BAYOU,3278 ADELINE ST,5/9/2012,0,0,0,0,0
37.8489208,-122.2721875,MING'S KITCHEN,1763 ALCATRAZ AVE,5/26/2011,0,0,0,0,0
37.8809109,-122.3040058,CATALFO FIELD HOUSE,777 HARRISON ST,5/25/2011,0,0,0,0,0
37.870548,-122.267937,JUICE APPEAL,150 BERKELEY SQ STE A,1/18/2012,0,0,0,0,0
37.8711985,-122.2689287,THE JAZZ CAFE,2087 ADDISON ST,4/24/2012,1,0,0,1,0
37.8710978,-122.2689479,AURORA THEATRE CO.,2081 ADDISON ST,PENDING,-1,-1,-1,-1,-1
37.8804553,-122.2691377,SANDWICH ZONE,2117 SHATTUCK AVE,5/7/2012,0,0,0,0,0
37.8584002,-122.2440345,AMPHORA NUEVA BERK. OLIVE OIL,2928 DOMINGO AVE,1/19/2012,0,0,0,0,0
37.8691149,-122.2682339,JOHN'S ICE CREAM,2204 SHATTUCK AVE,3/8/2012,0,0,0,0,0
37.8911,-122.279571,LA FARINE,1820 SOLANO AVE # A,3/16/2012,0,0,0,0,0
37.8609358,-122.2897534,CAFFE TRIESTE,2500 SAN PABLO AVE SW,PENDING,-1,-1,-1,-1,-1
37.8645804,-122.3015843,WATERSIDE WORKSHOPS CAFE,84 BOLIVAR DR,5/3/2011,0,0,0,0,0
37.8698187,-122.2844123,THE BREAD WORKSHOP  LLC,1398 UNIVERSITY AVE,7/12/2011,0,0,0,0,0
37.8670469,-122.2660319,SONOMA COFFEE CAFE,2131 DURANT AVE,5/15/2012,1,0,0,1,0
37.8565835,-122.2927269,NINA'S CAFE,2703 SEVENTH ST,6/22/2012,0,0,0,1,0
37.864683,-122.266847,HERBIVORE RESTAURANT,2451 SHATTUCK AVE,5/4/2012,1,0,0,0,0
37.8763967,-122.2692408,THAI DELIGHT CUISINE CO. LTD,1700 SHATTUCK AVE 102,2/2/2012,0,0,0,0,0
37.879812,-122.268895,PICOSO TAQUERIA,1511 SHATTUCK AVE B,2/16/2012,0,0,0,0,0
37.879812,-122.268895,LUSH GELATO,1511-C SHATTUCK AVE,1/11/2012,0,0,0,0,0
37.879812,-122.268895,KIRALA 2,1511 SHATTUCK AVE D,7/16/2012,0,0,0,0,0
37.879812,-122.268895,ALEGIO CHOCOLATE,1511 SHATTUCK AVE # E,7/11/2011,0,0,0,0,0
37.879812,-122.268895,IMPERIAL TEA COURT,1511 SHATTUCK AVE F,7/11/2012,0,0,0,0,0
37.8798768,-122.2681511,LOVE AT FIRST BITE,1510-G WALNUT ST,5/4/2012,0,0,0,0,0
37.868144,-122.2580885,GYPSY'S TRATTORIA ITALIANO,2519 DURANT AVE A,7/25/2012,1,0,0,1,0
37.868144,-122.2580885,SATAY HOUSE,2519-B DURANT AVE,4/10/2012,1,0,0,1,0
37.868144,-122.2580885,CAL GYROS,2519 DURANT AVE C,4/10/2012,1,0,0,0,0
37.868144,-122.2580885,MANDARIN HOUSE RESTAURANT,2519-D DURANT AVE,6/18/2012,1,0,0,1,0
37.8679625,-122.2579367,KINGPIN DONUTS,2521 DURANT AVE A,4/6/2012,0,0,0,0,0
37.8679625,-122.2579367,PANCHO'S MEXICAN RESTAURANT,2521-B DURANT AVE,5/31/2012,1,0,0,0,0
37.8679625,-122.2579367,BEAR'S RAMEN HOUSE,2521-D DURANT AVE,4/6/2012,1,0,0,1,0
37.869348,-122.26602,GATHER,2200 OXFORD ST,5/2/2012,0,0,0,0,0
37.8797872,-122.2691734,MINT LEAF,1513 SHATTUCK AVE A,5/7/2012,0,0,0,1,0
37.876295,-122.2736913,CANDY BOUQUET,1642 M L KING JR WY,PENDING,-1,-1,-1,-1,-1
37.8745322,-122.2684983,CIOCCOLATA DI VINO,1801 SHATTUCK AVE,5/16/2012,0,0,0,0,0
37.8639074,-122.2589732,FINFINE,2556 TELEGRAPH AVE 8,9/28/2011,0,0,0,0,0
37.8639074,-122.2589732,FONDUE FRED AND CAFE FRED,2556 TELEGRAPH AVE 6,4/4/2012,0,0,0,0,0
37.8639074,-122.2589732,NORIKONOKO JAPANESE REST.,2556 TELEGRAPH AVE 7,3/28/2012,0,0,0,0,0
37.8639074,-122.2589732,KORYO BBQ,2556 TELEGRAPH AVE 8,3/27/2012,0,0,0,1,0
37.8639074,-122.2589732,ARRIBA PERU,2556 TELEGRAPH AVE 14,7/12/2011,0,0,0,1,0
37.8687612,-122.286807,THE PHOENIX PASTIFICIO,1250 ADDISON ST 109,6/29/2011,0,0,0,1,0
37.868183,-122.258261,LITTLE LOTUS HOUSE RESTAURANT,2517 DURANT AVE A,4/26/2012,1,0,0,1,0
37.871312,-122.2765315,PHO ME NOW  LLC,1725 UNIVERSITY AVE,1/31/2012,1,0,0,0,0
37.8699339,-122.2701326,K'S COFFEE HOUSE,2002 CENTER ST,6/8/2012,1,0,0,1,0
37.863683,-122.258976,ROYAL INDIAN CUISINE,2566 TELEGRAPH AVE B,PENDING,-1,-1,-1,-1,-1
37.861742,-122.265229,KYAKAMEENA SANITORIUM,2131 CARLETON ST,6/19/2012,0,0,0,0,0
37.8677974,-122.2582954,BUFFET TOWN,2518 DURANT AVE C,PENDING,-1,-1,-1,-1,-1
37.866845,-122.2665353,BETA LOUNGE,2129 DURANT AVE,12/7/2011,0,0,0,0,0
37.851484,-122.252796,NOAH'S BAGELS,3170 COLLEGE AVE,5/25/2012,0,0,0,0,0
37.867634,-122.258123,BEAR KARAOKE,2516 DURANT AVE # A,5/2/2011,0,0,0,1,0
37.8702981,-122.2840615,FELLINI COFFEE BAR,1401 UNIVERSITY AVE B,2/10/2012,0,0,0,0,0
37.8659389,-122.2676756,BLOCKBUSTER VIDEO,2390 SHATTUCK AVE,PENDING,-1,-1,-1,-1,-1
37.8703354,-122.2670738,IPPUKU,2130 CENTER ST # 101,3/27/2012,0,0,0,1,0
37.8720927,-122.2683586,BELL FORNO,1400-1A SHATTUCK AVE,3/15/2012,0,0,0,1,0
37.881784,-122.269787,LOCOCO'S,1400 SHATTUCK AVE S5,1/5/2012,0,0,1,0,0
37.869134,-122.2910188,CAFE YESTERDAY,1122 UNIVERSITY AVE 104,5/18/2011,0,0,0,1,0
37.854124,-122.2920814,CREMA,2865 SEVENTH ST,5/11/2011,0,0,0,1,0
37.86299,-122.2583756,7-ELEVEN,2601 TELEGRAPH AVE,2/29/2012,0,0,0,0,0
37.8618879,-122.2583266,ANDRONICO'S PARK &amp; SHOP,2655 TELEGRAPH AVE,11/1/2011,1,0,0,1,0
-1,-1,FREE HOUSE,2700 BANCROFT WY,4/30/2012,1,0,0,1,0
37.8692199,-122.2529071,BERKELEY HILLEL,2736 BANCROFT WY,11/30/2011,0,0,0,0,0
37.868766,-122.256558,LE PETIT CHEVAL LLC,2600 BANCROFT WY,4/8/2011,1,0,0,0,0
37.868997,-122.254955,STRADAVARIUS,2680 BANCROFT WY,2/24/2012,0,0,0,1,0
37.867906,-122.256275,HENRY'S PUBLICK HOUSE &amp; GRILLE,2600 DURANT AVE,6/12/2012,1,0,0,1,0
37.865602,-122.258282,CAFFE MEDITERRANEUM,2475 TELEGRAPH AVE,6/29/2012,0,0,0,1,0
37.865831,-122.25802,REMY'S MEXICAN RESTAURANT,2506 HASTE ST,5/9/2012,1,0,0,1,0
37.867209,-122.258583,FAT SLICE,2375 TELEGRAPH AVE,3/20/2012,0,0,0,1,0
37.867667,-122.257862,HOUSE OF CURRIES #2,2520 DURANT AVE,6/19/2012,1,0,0,1,0
37.867728,-122.257391,TOP DOG,2534 DURANT AVE,3/28/2012,0,0,0,0,0
37.867183,-122.258307,BERKELEY THAI HOUSE,2511 CHANNING WY,4/20/2012,1,0,0,0,0
37.8680483,-122.2584759,I.B. HOAGIES,2513 DURANT AVE,2/7/2012,0,0,0,0,0
37.868158,-122.258451,JOHNSTON'S MARKET,2515 DURANT AVE,4/16/2012,0,0,0,0,0
37.868511,-122.258495,CAFE MILANO,2522 BANCROFT WY,6/4/2012,0,0,0,0,0
37.8682991,-122.2591863,SAMER'S MARKET &amp; DELI,2312 TELEGRAPH AVE,5/30/2012,0,0,0,1,0
37.867779,-122.2596621,KIP'S,2439 DURANT AVE,5/31/2012,1,0,0,1,0
37.8679812,-122.2598974,T-TOUST,2433 DURANT AVE,3/28/2012,0,0,0,0,0
37.868237,-122.260698,MUSICAL OFFERING CAFE SHOP,2430 BANCROFT WY,3/20/2012,0,0,0,0,0
37.868502,-122.2601516,SUNRISE DELI,2456 BANCROFT WY,6/7/2012,1,0,0,1,0
37.8672742,-122.2590287,TUTTI FRUTTI BERKELEY,2380 TELEGRAPH AVE,4/16/2012,0,0,0,0,0
37.8664181,-122.2588917,THAI NOODLE II,2426 TELEGRAPH AVE,10/26/2011,0,0,0,0,0
37.8656416,-122.2585722,BAY KING,2468 TELEGRAPH AVE,2/21/2012,0,0,0,0,0
37.86531,-122.258767,LHASA KARNAK,2482 TELEGRAPH AVE,11/15/2011,0,0,0,0,0
37.867865,-122.261857,BERKELEY EMERGENCY FOOD &amp; HOUSING,2362 BANCROFT WY,3/29/2012,0,0,0,0,0
37.8675671,-122.2628004,BERKELEY CITY CLUB,2315 DURANT AVE,3/29/2012,0,0,0,0,0
37.866678,-122.265473,CAMPUS MINI MART,2200 DURANT AVE,3/29/2012,0,0,0,0,0
37.865138,-122.267104,KING DONG RESTAURANT,2429 SHATTUCK AVE,4/9/2012,1,0,0,1,0
37.866584,-122.266214,BUDDHIST CHURCHES OF AMERICA,2140 DURANT AVE,5/3/2012,0,0,0,0,0
37.8660545,-122.2671318,NANAYIRO RESTAURANT,2399 SHATTUCK AVE,6/7/2012,1,0,1,1,0
37.86635,-122.267166,THALLASA,2367 SHATTUCK AVE,6/12/2012,0,0,0,0,0
37.86759,-122.266193,LOONEY'S SMOKEHOUSE,2190 BANCROFT WY,6/14/2011,1,0,0,1,0
37.867084,-122.267344,VENUS RESTAURANT,2327 SHATTUCK AVE,7/26/2012,1,0,0,0,0
37.8506239,-122.278803,CAFE CASA,3136 SACRAMENTO ST,8/4/2011,0,0,0,0,0
37.867123,-122.268251,CVS PHARMACY,2300 SHATTUCK AVE,6/4/2012,0,0,0,0,0
37.865288,-122.26799,GIOVANNI,2420 SHATTUCK AVE,9/20/2011,1,0,0,1,0
37.865014,-122.267947,DOLLAR TREE #3454,2440 SHATTUCK AVE,5/4/2012,0,0,0,0,0
37.8639182,-122.2683513,DETOUR CAFE,2001 DWIGHT WY,5/9/2012,0,0,0,0,0
37.8624409,-122.2808844,LIK LIQUORS,2495 SACRAMENTO ST,1/11/2012,0,0,0,0,0
37.8623559,-122.2814164,BREADS OF INDIA,2448 SACRAMENTO ST,4/2/2012,0,0,0,1,0
37.8642993,-122.2902853,ZAZOU'S CAFE,2309 SAN PABLO AVE,PENDING,-1,-1,-1,-1,-1
37.864497,-122.290302,LO-COST LIQUOR,2301 SAN PABLO AVE,11/18/2011,0,0,0,0,0
37.861323,-122.289261,ANNAHER GROCERY &amp; LIQUORS,2451 SAN PABLO AVE,6/13/2011,0,0,0,0,0
37.861996,-122.293297,JUST-RITE GROCERY,926 CHANNING WY,6/27/2011,0,0,0,0,0
37.86311,-122.296843,CULTURED,800 BANCROFT WY,6/29/2011,0,0,0,0,0
37.8799208,-122.3103424,CALIFORNIA HBPA,1100 EASTSHORE HWY,2/9/2012,0,0,0,0,0
37.8799208,-122.3103424,KAN'S CAFETERIA,1100 EASTSHORE HWY,6/20/2011,0,0,0,0,0
37.8585856,-122.2441783,ANN'S CATERING,2922 DOMINGO AVE,5/22/2012,1,0,0,0,0
37.857071,-122.267396,AURORA SUSHI,2020 OREGON ST,5/4/2012,0,0,0,0,0
37.853335,-122.290127,AURORA SUSHI,920 HEINZ AVE,7/19/2011,0,0,1,0,0
37.8636593,-122.2698367,BERKELEY FARMERS MARKET,0 DWIGHT WY,9/27/2011,0,0,0,0,0
37.8679625,-122.2579367,BERKELEY SUSHI HOUSE,2521-C DURANT AVE,7/10/2012,1,0,0,1,0
37.8698303,-122.300399,BETTE'S OCEANVIEW DINER,1807-A FOURTH ST,6/28/2012,0,0,0,0,0
37.8698303,-122.300399,BETTE'S TO GO,1807 FOURTH ST,6/28/2012,0,0,0,0,0
37.8751374,-122.2600396,CAMILLE,2507 HEARST AVE # C,11/15/2011,0,0,0,1,0
37.8622307,-122.2815411,DIGS BISTRO,1453 DWIGHT WY,PENDING,-1,-1,-1,-1,-1
37.8622307,-122.2815411,DIGS BISTRO LLC,1453 DWIGHT WY,PENDING,-1,-1,-1,-1,-1
37.8600413,-122.2894898,ECOLOGY CENTER CERTIFIED,2530 SAN PABLO AVE,8/20/2011,0,0,0,0,0
37.8661573,-122.2677011,FROZEN CREATIONS,2370 SHATTUCK AVE,4/1/2011,1,0,0,0,0
37.878856,-122.269806,HISSHO SUSHI,1550 SHATTUCK AVE,1/9/2012,0,0,0,0,0
37.8913992,-122.2785472,HISSHO SUSHI,1850 SOLANO AVE,4/19/2012,0,0,0,0,0
37.8654135,-122.2624284,HUGH GROMAN CATERING,2316 HASTE ST,PENDING,-1,-1,-1,-1,-1
37.8601966,-122.2756512,JAPANESE AMERICAN SERVICES,1710 CARLETON ST,5/2/2012,0,0,0,0,0
37.859737,-122.290687,SANDWICH MAN,2530 TENTH ST,7/5/2012,0,0,0,0,0
37.854859,-122.248377,STAR MEATS LLC,3068 CLAREMONT AVE,3/19/2012,1,0,0,0,0
37.8654135,-122.2624284,STELLA NONNA,2316 HASTE ST,PENDING,-1,-1,-1,-1,-1
37.8654135,-122.2624284,TORINO BAKING,2316 HASTE ST,PENDING,-1,-1,-1,-1,-1
37.8723965,-122.2675553,CAMPUS PIZZA,2127 UNIVERSITY AVE,10/6/2011,0,0,0,1,0
37.8670217,-122.2587134,CREAM,2399 TELEGRAPH AVE,5/21/2012,0,0,0,0,0
37.868766,-122.256558,LPC,2600 BANCROFT WAY,6/18/2012,0,0,0,0,0
37.867513,-122.291236,GAUMENKITZEL,2121 SAN PABLO AVE,2/3/2012,0,0,0,0,0
37.8697956,-122.2879211,LA MISSION MEXICAN GRILL,1255 UNIVERSITY AVE,3/20/2012,0,0,0,0,0
37.8679677,-122.2599769,ZANZIBAR COFFEE HOUSE,2431-A DURANT AVE,7/5/2011,1,0,0,1,0
37.8677974,-122.2582954,MANHATTAN ROAST &amp; GRILL,2518-A DURANT AVE,6/5/2012,1,0,0,1,0
37.8668215,-122.2587879,GORDO TAQUERIA #7,2404 TELEGRAPH AVE,6/27/2012,0,0,0,0,0
37.891644,-122.279387,iSCREAM,1819 SOLANO AVE,7/23/2012,0,0,0,0,0
37.8677974,-122.2582954,FA-LA-LA,2518 DURANT AVE #B,6/5/2012,0,0,0,0,0
37.8714197,-122.2682827,PANE QUOTIDIANO  LLC,91 SHATTUCK SQ,7/6/2012,0,0,0,0,0
37.8708839,-122.2773502,PLA 2,1704 UNIVERSITY AVE,10/13/2011,0,0,0,0,0
37.8648684,-122.2987068,THE VEGETARIAN GOURMET,724 ALLSTON WAY,12/13/2011,0,0,0,1,0
37.8648684,-122.2987068,JAMES &amp; THE GIANT CUPCAKE,724 ALLSTON WAY,12/13/2011,0,0,0,1,0
37.8584968,-122.2441772,WINE THIEVES,2926 DOMINGO AVE,5/25/2012,0,0,0,0,0
37.8648684,-122.2987068,HARLEY RICHTER CATERING,724 ALLSTON WAY,12/13/2011,0,0,0,1,0
37.8588489,-122.293476,LA CREPE A MOI,2533 7TH ST,7/9/2012,0,0,0,0,0
37.861573,-122.259289,BACHEESO,2650 TELEGRAPH AVE,4/20/2012,0,0,0,1,0
37.8753416,-122.259972,ZAK'S SNACK,1865 EUCLID AVE #4,12/7/2011,1,0,0,1,0
37.8811565,-122.2820912,MONTEREY MARKET,1550 HOPKINS ST,6/12/2012,0,0,0,1,0
37.8566057,-122.2529864,BEBOP,2975 COLLEGE AVE,7/25/2012,0,0,0,1,0
37.8648317,-122.2985614,ANCIENT ORGANICS,726 ALLSTON WAY,1/9/2012,0,0,0,0,0
37.878026,-122.26869,WALGREENS #13858,1607 SHATTUCK AVE,2/9/2012,0,0,0,0,0
37.8545454,-122.2663881,SMOKEY J,3015 SHATTUCK AVE,1/25/2012,1,1,0,0,0
37.8706458,-122.2682512,CASA BERNAL TAQUERIA,2122 SHATTUCK AVE,4/19/2012,0,0,0,0,0
37.8582508,-122.2890101,FAR LEAVES TEA,2626 SAN PABLO AVE,1/31/2012,0,0,0,0,0
37.8690747,-122.2930617,TAJMAHAL RESTAURANT,1025 UNIVERSITY AVE,PENDING,-1,-1,-1,-1,-1
37.868183,-122.258261,KIMCHI GARDEN,2517 DURANT AVE # B,5/31/2012,1,0,0,1,0
37.8678892,-122.256836,UNCLE DOUGIE'S ITALIAN HEROES,2328 BOWDITCH ST,10/4/2011,1,0,0,1,0
37.8755643,-122.260259,THE PHO BAR,1828 EUCLID AVE,1/25/2012,0,0,0,1,0
37.868149,-122.267399,BEC BAR &amp; BISTRO,2271 SHATTUCK AVE,4/9/2012,0,0,0,1,0
37.863683,-122.258976,KIRAKU,2566 TELEGRAPH AVE B,7/11/2012,0,0,0,1,0
37.8718678,-122.292749,POPEYE'S CHICKEN #8593,1775 SAN PABLO AVE,2/6/2012,0,0,0,0,0
37.871423,-122.268821,PHIL'S SLIDER,2024 SHATTUCK AVE,4/18/2012,0,0,0,0,0
